HINCP	NATIVITY	RAC1P	SEX	HISP	OCCP12
389000	2	1	1	5	3060
309600	1	1	2	1	3060
109000	1	1	1	1	3060
153008	1	1	2	1	3060
326600	1	1	1	1	3060
386000	1	1	1	1	3060
386000	1	1	2	1	3060
226400	1	1	2	1	3060
395800	2	6	1	1	3060
324000	2	6	1	1	3060
608000	2	6	2	1	3060
58400	1	1	1	1	3060
137200	2	6	2	1	3060
385300	1	1	1	1	3060
335000	2	6	2	1	3060
210000	1	1	1	1	3060
187000	2	6	1	1	3060
270400	1	1	1	1	3060
111000	1	1	2	1	3060
322030	1	1	1	1	3060
236000	1	1	1	1	3060
483000	1	6	2	1	3060
483000	1	1	1	1	3060
140000	1	6	1	1	3060
55040	1	6	1	1	3060
403000	1	1	1	1	3060
168100	1	1	1	1	3060
21000	1	1	1	1	3060
120610	1	1	1	1	3060
121500	2	6	2	1	3060
303600	1	1	1	1	3060
406000	2	6	1	1	3060
261000	1	1	2	1	3060
350500	1	1	1	1	3060
425700	1	1	2	1	3060
371010	1	3	1	1	3060
371010	1	1	2	1	3060
254000	2	1	1	1	3060
497000	1	1	1	1	3060
295790	2	1	1	19	3060
288200	1	1	1	1	3060
365100	1	1	2	1	3060
102300	1	1	2	1	3060
155100	2	6	2	1	3060
450140	1	1	1	1	3060
450140	1	1	2	1	3060
195000	1	1	2	1	3060
350000	1	1	1	1	3060
823000	1	1	1	1	3060
823000	2	6	2	1	3060
307000	2	6	1	1	3060
263000	1	1	1	1	3060
530030	1	1	1	1	3060
530030	1	1	2	1	3060
207000	1	1	1	1	3060
776000	1	1	1	1	3060
165400	1	1	1	1	3060
155800	1	2	1	1	3060
374000	1	1	2	1	3060
310400	1	1	1	1	3060
45100	1	1	2	1	3060
423300	1	1	1	1	3060
495000	1	6	1	1	3060
495000	1	6	2	1	3060
286000	1	1	1	1	3060
286000	1	6	2	1	3060
150000	1	1	1	23	3060
130800	1	1	2	1	3060
65000	2	6	2	1	3060
292300	1	1	2	1	3060
104000	1	1	1	1	3060
76000	2	6	2	1	3060
96000	1	1	1	1	3060
331000	2	1	1	10	3060
528000	1	1	1	1	3060
528000	1	1	2	1	3060
161500	1	1	1	1	3060
136000	2	2	1	1	3060
311160	1	1	1	1	3060
381000	1	1	2	1	3060
38550	1	1	1	1	3060
196200	1	1	1	1	3060
310000	1	2	1	1	3060
597800	1	1	1	1	3060
315000	1	1	1	1	3060
55004	1	1	2	1	3060
170080	2	1	2	1	3060
371000	1	1	1	1	3060
294040	1	1	2	1	3060
181500	1	1	1	1	3060
48000	1	1	1	2	3060
351000	2	6	1	1	3060
419000	1	1	1	1	3060
286000	2	6	1	1	3060
386000	2	6	2	1	3060
278000	1	1	1	1	3060
328000	1	1	1	1	3060
755000	1	9	1	6	3060
31500	1	1	1	1	3060
355000	1	1	1	1	3060
88400	1	1	1	1	3060
88700	1	1	1	1	3060
438000	1	1	1	1	3060
63000	1	1	1	1	3060
234500	2	6	2	1	3060
359000	1	1	2	1	3060
143000	1	1	1	1	3060
408600	1	1	1	1	3060
98200	1	1	1	1	3060
95000	1	1	1	2	3060
135000	2	1	2	1	3060
97600	1	1	1	1	3060
480300	1	1	2	1	3060
337900	1	1	1	1	3060
1000	1	1	1	1	3060
403000	2	9	2	1	3060
568000	1	1	1	1	3060
250500	1	1	1	1	3060
200500	1	1	1	1	3060
339250	1	1	1	1	3060
298000	1	1	2	1	3060
100000	1	1	1	1	3060
198800	2	1	1	1	3060
309600	2	1	1	1	3060
125000	1	1	1	1	3060
597000	1	1	1	1	3060
45000	2	1	2	21	3060
331070	1	1	1	1	3060
69600	1	1	1	1	3060
331000	1	1	1	1	3060
604000	1	1	1	1	3060
604000	1	1	2	1	3060
49300	1	1	1	1	3060
279000	1	1	2	1	3060
286000	1	1	1	1	3060
290000	1	1	1	1	3060
70600	1	8	2	1	3060
172600	1	1	1	1	3060
216500	1	1	1	1	3060
130000	1	1	1	1	3060
180000	1	1	2	1	3060
118020	1	1	1	1	3060
51500	1	1	1	2	3060
285000	2	6	1	1	3060
346000	1	1	1	1	3060
122000	2	1	2	11	3060
175050	1	1	1	1	3060
75000	2	2	2	1	3060
652000	2	6	1	1	3060
652000	2	6	2	1	3060
155000	1	1	1	1	3060
505200	1	1	1	1	3060
329560	1	1	1	2	3060
138550	2	1	1	1	3060
297900	1	1	2	1	3060
235000	1	1	2	1	3060
391200	1	1	1	1	3060
395000	2	8	2	16	3060
91400	1	1	1	1	3060
18900	1	1	1	1	3060
390000	1	1	1	1	3060
390000	2	1	2	1	3060
120000	2	6	2	1	3060
145780	1	1	2	1	3060
634800	1	1	2	1	3060
370000	2	6	2	1	3060
370000	2	6	1	1	3060
77000	2	1	1	1	3060
79200	1	1	1	1	3060
100000	1	1	1	1	3060
37100	1	1	1	1	3060
381000	2	1	1	1	3060
105000	1	1	1	1	3060
111900	2	6	1	1	3060
200000	2	1	1	1	3060
354000	1	1	1	1	3060
102200	1	1	1	1	3060
125000	1	6	1	1	3060
456000	1	1	1	1	3060
456000	1	1	2	1	3060
582300	1	1	2	1	3060
71500	1	1	1	1	3060
189200	1	1	2	1	3060
478000	1	1	1	1	3060
478000	1	1	2	1	3060
414000	2	1	2	1	3060
80000	1	1	2	1	3060
101000	1	1	2	1	3060
727000	2	6	1	1	3060
425000	1	1	1	1	3060
457000	2	1	1	1	3060
108000	2	6	2	1	3060
108000	2	6	1	1	3060
87500	2	6	1	1	3060
193000	1	1	1	1	3060
221200	1	1	1	1	3060
362000	1	1	1	1	3060
191600	1	1	1	1	3060
185000	1	1	1	1	3060
169780	2	2	1	1	3060
360000	1	1	1	1	3060
228100	1	1	1	1	3060
408000	1	6	1	1	3060
536000	2	1	1	1	3060
536000	1	1	2	1	3060
182150	1	1	1	1	3060
224000	2	1	2	16	3060
100000	2	9	2	7	3060
208900	1	1	1	1	3060
348200	2	6	1	1	3060
413000	1	1	1	1	3060
230000	1	1	1	2	3060
276380	1	1	1	1	3060
617000	2	6	1	1	3060
617000	2	6	2	1	3060
377000	1	1	2	1	3060
99400	1	1	1	1	3060
454000	1	1	2	1	3060
195000	1	1	2	1	3060
25040	1	1	1	2	3060
87700	1	1	1	1	3060
530000	1	1	1	1	3060
280000	1	1	2	1	3060
276000	1	1	2	1	3060
385440	1	1	1	1	3060
136550	1	1	2	1	3060
327950	1	1	1	1	3060
174000	2	1	1	17	3060
150600	1	1	1	1	3060
116950	1	1	1	1	3060
126000	1	1	1	1	3060
390000	1	6	2	1	3060
146000	1	1	2	1	3060
55300	1	1	1	1	3060
539000	1	1	1	1	3060
66000	2	6	2	1	3060
54560	1	1	2	1	3060
607000	2	6	1	1	3060
157000	1	1	1	1	3060
150000	2	6	2	1	3060
92000	1	1	1	1	3060
320000	1	1	2	1	3060
64800	1	1	1	1	3060
856700	1	1	2	1	3060
66810	1	1	2	1	3060
680000	1	6	2	1	3060
680000	2	6	1	1	3060
220600	2	1	2	1	3060
292600	1	1	1	1	3060
130000	1	1	2	1	3060
95500	1	6	1	1	3060
373000	2	1	1	1	3060
50000	1	1	2	1	3060
417000	2	6	2	1	3060
405000	2	9	1	1	3060
109700	1	1	1	1	3060
315000	1	1	1	1	3060
377600	1	1	1	1	3060
209700	1	1	1	1	3060
342000	1	1	1	1	3060
422600	1	1	1	1	3060
50000	1	1	1	1	3060
118100	1	1	1	1	3060
134000	1	1	1	1	3060
423000	2	1	1	1	3060
39500	2	6	1	1	3060
407000	2	6	1	1	3060
273500	2	6	1	1	3060
273500	1	6	2	1	3060
438700	1	1	1	1	3060
77600	1	1	1	1	3060
403000	1	1	1	1	3060
397000	1	1	1	1	3060
403000	1	1	1	1	3060
36000	2	6	1	1	3060
120000	2	8	2	2	3060
278000	1	1	1	1	3060
165000	1	1	2	1	3060
249000	1	1	2	1	3060
58000	2	2	2	1	3060
736000	1	1	1	1	3060
170000	1	1	1	1	3060
130140	1	1	1	1	3060
120100	2	6	1	1	3060
120100	2	6	2	1	3060
349000	2	1	1	1	3060
230000	1	1	1	1	3060
42000	1	1	2	1	3060
170100	1	1	2	1	3060
170000	1	1	2	1	3060
185000	1	1	1	1	3060
185000	2	1	2	1	3060
56000	2	6	1	1	3060
328000	1	1	1	1	3060
193000	2	6	1	1	3060
193000	2	6	2	1	3060
156700	1	1	1	1	3060
150000	2	2	1	1	3060
60000	2	1	2	1	3060
84000	1	1	1	1	3060
185400	1	8	2	24	3060
642100	1	1	2	1	3060
371000	1	1	1	1	3060
136300	1	1	1	1	3060
411000	1	1	1	1	3060
43000	2	6	2	1	3060
332000	2	6	1	1	3060
144000	1	1	1	1	3060
55000	1	1	1	1	3060
329001	1	9	2	1	3060
45000	1	1	2	1	3060
75200	1	1	2	1	3060
331000	1	1	1	1	3060
587100	2	6	1	1	3060
188000	2	6	1	1	3060
365600	2	6	1	1	3060
546000	1	1	1	1	3060
140100	1	1	1	1	3060
354400	2	6	1	1	3060
479000	1	1	1	1	3060
473000	1	1	2	1	3060
433000	1	1	1	1	3060
225000	1	1	1	1	3060
63000	2	1	2	1	3060
131700	1	1	1	1	3060
57100	1	1	2	1	3060
262000	1	1	1	1	3060
199560	1	1	1	1	3060
480000	2	1	1	4	3060
328000	1	1	1	1	3060
104000	1	6	1	1	3060
104000	1	6	1	1	3060
190000	1	6	1	1	3060
250000	1	1	2	1	3060
346500	1	2	1	1	3060
346500	1	2	2	1	3060
95000	2	1	1	15	3060
433000	1	1	1	1	3060
291500	1	1	1	1	3060
692000	1	1	1	1	3060
143000	1	1	1	1	3060
160400	1	1	2	1	3060
147020	2	1	2	1	3060
304000	1	1	1	1	3060
34500	1	1	2	1	3060
85000	1	1	1	1	3060
169270	2	1	1	1	3060
319500	2	6	1	1	3060
97500	1	1	2	1	3060
180000	1	1	2	1	3060
284000	2	6	1	1	3060
300	1	1	2	1	3060
745000	1	1	1	1	3060
547200	1	1	1	1	3060
340000	2	6	2	1	3060
371000	1	1	1	1	3060
605000	1	6	1	1	3060
146000	2	1	2	1	3060
118000	1	1	1	1	3060
225000	1	1	2	1	3060
186000	2	1	1	20	3060
180000	1	1	1	1	3060
617200	1	1	1	1	3060
170000	1	2	1	1	3060
348000	1	1	1	2	3060
396000	1	1	1	1	3060
2800	1	6	2	1	3060
553700	1	1	1	1	3060
337000	1	1	1	1	3060
212900	1	1	1	1	3060
212900	1	1	2	1	3060
220000	1	1	2	1	3060
100000	1	1	2	1	3060
95800	1	1	1	1	3060
173000	1	1	1	1	3060
320000	1	9	1	1	3060
320000	1	6	2	1	3060
183000	2	1	2	1	3060
102000	1	1	2	1	3060
364000	1	1	1	1	3060
364000	1	1	2	1	3060
109300	2	9	1	1	3060
86000	1	1	1	1	3060
280600	1	1	1	1	3060
458000	1	1	2	1	3060
178000	1	1	1	2	3060
466000	1	1	1	1	3060
75000	2	6	1	1	3060
434550	2	1	1	1	3060
200000	2	6	1	1	3060
446000	1	1	1	1	3060
210640	2	1	1	1	3060
210640	2	1	2	1	3060
240000	1	1	1	1	3060
225000	2	6	2	1	3060
294300	1	1	1	1	3060
252000	2	2	2	1	3060
200200	2	6	1	1	3060
297670	1	1	1	1	3060
345100	1	1	2	1	3060
406000	2	6	1	1	3060
192420	1	1	1	1	3060
215000	1	1	2	1	3060
89500	1	1	2	1	3060
246000	1	1	2	1	3060
144100	1	1	1	1	3060
351000	1	1	1	1	3060
535000	1	1	1	1	3060
360000	1	1	1	1	3060
244100	1	1	1	1	3060
406700	2	6	1	1	3060
56000	1	1	1	1	3060
229000	1	1	1	1	3060
217000	1	1	1	1	3060
86000	1	1	2	1	3060
403500	1	1	1	1	3060
473000	1	1	2	1	3060
352000	1	1	1	1	3060
74000	1	1	2	1	3060
232500	1	1	2	1	3060
200000	1	6	2	1	3060
202800	1	1	2	1	3060
300000	1	1	1	1	3060
300000	1	8	2	3	3060
245300	2	6	1	1	3060
255000	1	1	1	1	3060
285000	2	6	2	1	3060
125000	1	1	2	1	3060
82000	2	1	1	1	3060
233000	2	1	1	1	3060
24000	2	1	1	1	3060
447000	1	1	1	1	3060
128700	1	1	1	1	3060
122000	1	2	2	1	3060
100000	1	1	2	1	3060
200000	1	6	1	1	3060
435000	1	1	1	1	3060
435000	1	1	2	1	3060
151000	1	1	2	1	3060
47000	1	1	2	1	3060
139000	1	1	2	1	3060
41000	1	2	1	1	3060
302000	1	1	1	1	3060
328000	2	1	1	1	3060
161900	1	1	1	1	3060
103000	1	1	2	1	3060
102000	1	9	2	1	3060
102000	2	6	1	1	3060
517000	2	6	1	1	3060
376000	1	1	1	1	3060
186000	2	1	2	1	3060
40000	1	6	1	1	3060
403000	1	1	1	1	3060
211500	1	1	2	1	3060
119700	1	1	1	1	3060
223600	1	1	1	1	3060
235000	1	1	2	1	3060
205000	1	1	1	1	3060
264000	1	1	1	1	3060
352000	2	6	1	1	3060
130000	2	6	1	1	3060
260000	1	1	1	1	3060
260000	1	1	2	1	3060
164500	1	1	1	1	3060
235000	1	6	1	1	3060
265000	2	1	1	13	3060
303000	1	1	1	1	3060
315480	2	2	1	1	3060
267500	1	1	2	1	3060
668000	2	6	2	1	3060
668000	2	6	1	1	3060
622000	1	1	1	1	3060
622000	1	1	2	1	3060
376000	2	6	1	1	3060
330000	1	1	1	1	3060
169600	1	1	1	1	3060
340508	1	1	1	1	3060
100000	1	1	2	1	3060
534000	1	1	1	1	3060
24000	1	1	2	1	3060
348000	1	1	1	1	3060
265200	2	6	2	1	3060
107000	1	1	1	1	3060
94400	1	1	2	1	3060
90000	1	1	1	1	3060
212200	1	1	2	1	3060
113600	2	6	2	1	3060
113600	2	6	1	1	3060
304000	2	6	1	1	3060
403380	1	1	1	1	3060
317500	1	1	1	1	3060
40000	1	1	1	1	3060
148300	1	1	1	1	3060
100000	1	1	1	1	3060
100000	1	1	2	1	3060
334000	1	1	2	1	3060
90100	1	1	2	1	3060
285000	1	1	2	1	3060
54750	1	1	2	1	3060
351000	1	1	1	1	3060
172500	2	6	1	1	3060
525000	1	1	1	1	3060
525000	1	6	2	1	3060
350100	2	2	2	1	3060
132900	2	2	2	1	3060
200000	1	1	2	1	3060
171200	2	1	2	1	3060
260000	1	1	1	1	3060
104200	1	1	1	1	3060
190000	2	6	1	1	3060
200000	1	1	1	1	3060
145000	1	1	1	1	3060
747000	1	1	1	1	3060
747000	1	1	2	1	3060
29000	1	1	1	1	3060
138650	1	1	1	1	3060
92000	1	1	1	1	3060
194000	1	1	1	1	3060
62000	1	6	2	1	3060
95000	1	1	1	1	3060
493000	2	6	1	1	3060
439000	1	1	1	1	3060
439000	1	1	2	1	3060
230000	1	1	2	1	3060
346000	1	1	1	1	3060
192200	2	6	1	1	3060
45500	2	1	1	19	3060
101000	1	1	2	1	3060
200000	1	2	2	1	3060
305500	1	1	2	1	3060
301900	2	6	2	1	3060
52000	2	8	2	5	3060
25500	1	1	1	1	3060
424000	2	1	2	1	3060
277000	2	1	2	1	3060
401000	2	1	1	1	3060
23440	1	1	2	1	3060
459000	1	1	2	1	3060
355000	1	1	2	1	3060
218600	2	6	1	1	3060
61500	2	6	1	1	3060
180000	1	1	2	1	3060
605000	1	1	1	1	3060
396200	1	2	1	1	3060
53000	2	1	1	1	3060
627000	1	1	1	1	3060
142000	2	1	1	9	3060
347000	1	1	1	1	3060
120600	1	1	1	1	3060
359000	1	1	1	1	3060
371250	1	1	1	1	3060
100090	1	1	1	1	3060
100090	1	1	2	1	3060
111200	1	1	2	1	3060
201000	2	1	1	1	3060
347000	1	1	1	1	3060
372500	1	2	1	1	3060
372500	1	2	2	1	3060
120000	1	1	1	1	3060
250000	1	1	1	1	3060
138200	1	1	1	1	3060
144000	1	1	1	1	3060
164000	2	1	1	1	3060
80000	1	1	2	1	3060
305500	1	1	1	1	3060
80000	1	1	1	1	3060
255000	1	6	1	1	3060
150440	2	9	1	1	3060
401800	1	1	1	1	3060
376000	1	1	1	1	3060
498200	2	6	2	1	3060
498200	2	6	1	1	3060
1008000	1	1	1	1	3060
1008000	1	1	2	1	3060
478000	1	1	1	1	3060
743400	1	1	1	1	3060
176000	1	1	1	1	3060
433360	1	1	1	1	3060
429000	2	1	1	1	3060
180000	1	1	2	1	3060
245000	1	1	1	1	3060
245000	1	1	2	1	3060
110000	1	1	1	1	3060
200100	1	1	1	1	3060
89550	1	1	2	1	3060
203000	1	1	1	1	3060
340100	1	1	2	1	3060
182000	1	1	1	1	3060
85000	1	1	2	1	3060
194000	2	1	1	1	3060
134000	1	1	2	1	3060
59700	2	6	2	1	3060
134970	1	1	2	1	3060
157000	2	1	1	1	3060
60000	2	1	1	2	3060
132900	1	1	2	1	3060
199000	1	1	2	1	3060
110700	1	1	1	1	3060
143200	2	6	2	1	3060
130050	1	1	1	1	3060
225050	2	1	2	1	3060
226100	1	1	1	1	3060
334620	1	1	1	1	3060
310000	1	1	1	1	3060
22000	1	1	1	1	3060
278600	1	1	2	1	3060
321300	1	1	1	1	3060
331000	1	1	2	1	3060
220000	1	1	1	1	3060
180000	2	6	1	1	3060
460600	2	6	2	1	3060
200000	2	6	1	1	3060
159000	1	1	2	1	3060
152000	2	2	1	1	3060
231500	1	1	2	1	3060
75500	1	1	1	1	3060
310000	2	1	1	1	3060
389400	1	1	1	1	3060
151000	1	1	1	1	3060
343000	1	1	2	1	3060
25000	1	6	1	1	3060
554300	2	6	1	1	3060
57000	1	1	1	1	3060
50000	1	1	1	1	3060
270000	2	1	2	1	3060
270000	1	1	1	1	3060
55000	1	1	1	1	3060
495200	1	1	1	1	3060
419000	1	1	1	1	3060
403000	1	1	1	2	3060
514000	1	1	1	1	3060
49300	1	1	1	1	3060
189100	1	1	2	1	3060
712000	1	1	1	3	3060
221000	2	6	1	1	3060
180600	1	1	1	1	3060
304000	1	1	2	1	3060
115000	1	1	1	1	3060
120000	1	1	2	1	3060
290700	2	8	1	3	3060
459500	1	1	1	1	3060
499000	1	1	1	1	3060
75000	2	6	1	1	3060
75000	2	6	2	1	3060
110000	1	1	1	1	3060
81000	1	8	2	3	3060
69500	1	1	1	1	3060
419500	1	1	1	1	3060
131200	1	1	2	1	3060
70000	1	1	1	1	3060
85000	1	1	2	2	3060
371000	1	1	1	1	3060
396000	1	1	1	1	3060
334200	1	1	1	1	3060
55060	1	1	1	1	3060
255000	1	1	1	1	3060
255000	1	1	2	1	3060
97000	1	6	1	1	3060
295800	1	1	1	1	3060
112380	1	1	2	1	3060
185000	1	6	2	1	3060
185000	1	1	1	1	3060
442000	1	1	1	1	3060
442000	1	1	2	1	3060
304000	1	1	1	1	3060
114000	1	1	1	1	3060
96000	1	1	2	1	3060
599000	1	1	1	1	3060
324000	1	2	1	1	3060
240000	2	6	1	1	3060
92000	1	1	1	1	3060
173000	2	6	2	1	3060
234000	1	1	2	1	3060
324290	2	6	1	1	3060
51000	2	6	1	1	3060
80000	1	1	2	1	3060
253000	1	1	1	1	3060
150000	2	2	1	1	3060
160000	2	1	1	1	3060
180300	2	1	1	1	3060
20000	1	1	1	1	3060
127900	1	1	1	1	3060
127900	2	1	2	1	3060
618000	1	1	1	1	3060
618000	1	1	2	1	3060
570000	1	1	1	1	3060
570000	1	1	2	1	3060
170900	1	3	1	1	3060
704000	2	9	2	1	3060
82520	2	6	2	1	3060
380500	2	6	2	1	3060
380500	2	6	1	1	3060
173000	1	1	1	1	3060
142000	1	1	1	1	3060
214000	2	1	1	1	3060
200000	1	1	2	1	3060
356500	1	1	1	1	3060
436300	1	1	1	2	3060
362600	2	6	1	1	3060
326000	1	1	1	1	3060
53900	1	1	1	1	3060
50000	1	2	2	1	3060
299000	1	1	1	1	3060
272600	1	1	2	1	3060
272600	1	1	1	1	3060
261100	2	6	1	1	3060
52000	1	2	2	1	3060
335000	2	6	1	1	3060
371000	1	1	1	1	3060
648000	1	1	2	1	3060
648000	1	1	1	1	3060
228000	2	6	1	1	3060
49200	1	1	1	1	3060
106000	1	1	1	1	3060
403000	2	6	1	1	3060
411200	1	1	1	1	3060
3800	2	6	2	1	3060
-60000	1	1	2	1	3060
342000	1	1	1	1	3060
75000	1	1	1	1	3060
135000	2	1	1	1	3060
403000	2	1	1	1	3060
134000	2	2	2	1	3060
367200	1	1	1	1	3060
150000	2	1	1	1	3060
161000	1	1	1	1	3060
260000	1	1	2	1	3060
130010	1	9	2	1	3060
100010	1	1	1	1	3060
490000	2	1	1	1	3060
-60000	2	6	1	1	3060
405400	1	1	1	1	3060
275000	1	1	2	1	3060
208200	1	1	1	1	3060
305000	1	1	1	1	3060
719450	1	1	2	1	3060
833500	2	6	2	1	3060
213800	1	1	1	1	3060
311000	2	6	1	1	3060
404050	1	1	2	1	3060
441000	2	1	2	23	3060
301200	1	1	1	1	3060
136000	1	1	1	1	3060
436000	1	1	1	1	3060
190000	1	1	1	1	3060
433000	2	8	1	1	3060
433000	2	8	2	1	3060
92000	1	1	2	1	3060
129520	2	8	1	2	3060
105100	1	1	2	1	3060
286000	1	1	2	1	3060
443000	1	6	1	1	3060
424000	1	1	1	1	3060
271060	1	1	1	1	3060
510000	1	1	1	1	3060
753000	1	1	2	1	3060
201900	1	1	1	1	3060
201900	1	1	2	1	3060
393300	1	9	1	1	3060
339500	2	1	2	1	3060
187004	1	1	1	1	3060
12000	1	1	2	1	3060
50000	1	1	2	1	3060
392000	1	1	1	1	3060
523000	1	1	1	1	3060
523000	1	1	2	1	3060
60000	1	1	1	1	3060
297800	2	6	2	1	3060
45500	1	1	1	1	3060
315100	1	1	2	1	3060
280000	1	1	2	1	3060
213500	1	1	1	1	3060
429700	1	1	1	1	3060
429700	1	1	2	1	3060
1148000	1	1	1	1	3060
0	1	1	2	1	3060
513000	2	1	1	4	3060
140000	1	1	2	1	3060
120000	2	1	1	21	3060
47000	1	2	2	1	3060
235000	1	1	2	1	3060
202000	2	6	1	1	3060
352000	1	1	1	1	3060
25000	1	1	2	1	3060
190000	1	1	1	1	3060
87000	1	1	1	1	3060
45400	1	2	1	1	3060
111000	1	1	1	1	3060
425000	2	1	2	1	3060
323210	1	1	1	1	3060
180000	1	1	1	1	3060
241000	1	1	1	1	3060
182200	1	2	1	1	3060
360000	2	6	1	1	3060
60500	2	6	1	1	3060
140000	1	1	1	1	3060
333000	2	1	1	17	3060
405000	2	1	2	2	3060
49000	2	6	2	1	3060
348200	1	1	1	1	3060
333000	1	1	1	1	3060
340000	1	1	2	1	3060
209000	1	1	2	1	3060
112650	1	1	1	1	3060
532500	1	1	1	1	3060
26400	1	1	2	1	3060
281000	1	1	1	1	3060
345000	1	1	1	1	3060
336840	1	1	1	1	3060
229800	1	1	2	1	3060
462010	1	1	1	1	3060
208760	1	1	1	1	3060
146400	1	1	1	1	3060
90000	1	1	1	1	3060
148000	2	6	1	1	3060
300000	2	6	1	1	3060
300000	2	6	2	1	3060
22000	1	1	2	1	3060
321000	1	1	2	1	3060
85000	1	1	1	1	3060
180000	2	6	2	1	3060
157000	1	1	2	1	3060
157000	1	1	1	1	3060
334000	1	9	1	1	3060
54400	1	1	1	1	3060
185000	1	1	1	1	3060
393000	2	2	1	1	3060
60000	2	6	1	1	3060
70000	2	1	1	1	3060
478800	2	6	1	1	3060
295000	1	1	2	1	3060
150000	1	2	1	1	3060
130000	1	1	1	1	3060
499400	1	1	1	1	3060
64001	1	1	2	1	3060
252500	1	1	2	1	3060
335000	1	1	1	1	3060
186900	1	1	1	1	3060
126000	1	1	2	1	3060
245000	2	6	2	1	3060
190000	1	1	1	1	3060
95000	1	1	1	1	3060
117300	1	1	2	1	3060
97100	1	1	2	1	3060
390000	2	6	1	1	3060
334000	1	1	1	1	3060
12000	1	1	1	1	3060
160000	2	1	2	1	3060
130200	1	1	1	1	3060
130200	1	1	1	1	3060
285000	1	1	1	1	3060
88000	1	1	1	1	3060
301000	1	1	1	1	3060
41000	2	6	1	1	3060
111500	1	1	1	1	3060
462000	2	6	2	1	3060
150000	1	1	1	1	3060
70200	1	1	1	16	3060
200600	1	1	1	1	3060
90000	1	1	1	1	3060
392000	2	6	2	1	3060
105000	1	1	1	4	3060
402000	1	1	1	1	3060
339000	1	1	1	1	3060
403000	1	1	1	1	3060
328000	1	1	2	1	3060
652000	1	1	1	1	3060
652000	1	1	2	1	3060
275000	1	1	2	1	3060
46100	1	1	1	1	3060
200000	1	1	2	1	3060
656000	1	1	1	1	3060
532000	1	1	2	1	3060
485000	1	1	2	1	3060
485000	2	1	1	1	3060
370000	1	1	1	1	3060
302000	1	1	1	1	3060
52000	2	1	2	1	3060
309900	1	1	1	1	3060
400300	1	6	1	1	3060
173000	1	5	1	2	3060
414450	1	1	1	1	3060
526000	2	1	1	1	3060
300000	2	6	1	1	3060
88700	2	1	2	1	3060
130200	2	1	1	1	3060
462000	1	1	2	1	3060
462000	1	1	1	1	3060
402000	1	1	2	1	3060
402000	1	1	1	1	3060
320800	1	1	1	1	3060
287000	1	1	1	1	3060
287000	1	1	2	1	3060
120000	1	1	1	1	3060
514000	2	2	1	1	3060
573000	1	1	1	1	3060
538600	1	1	1	1	3060
538600	1	1	2	1	3060
156000	1	8	2	3	3060
250000	2	6	1	1	3060
250000	2	6	2	1	3060
124030	1	1	2	1	3060
180000	1	9	2	1	3060
180000	2	6	1	1	3060
360000	1	1	1	1	3060
403000	2	1	1	1	3060
212600	1	1	1	1	3060
176000	1	1	1	1	3060
364000	1	1	1	1	3060
315000	1	1	1	1	3060
417700	1	1	1	1	3060
326800	2	6	1	1	3060
315000	1	1	2	1	3060
378650	1	1	1	1	3060
378650	1	1	2	1	3060
170000	1	6	1	1	3060
375750	1	1	1	1	3060
276900	1	1	2	1	3060
105000	2	1	1	1	3060
241000	1	1	1	1	3060
241000	1	1	2	1	3060
404100	1	9	2	1	3060
360000	2	6	1	1	3060
360000	1	6	2	1	3060
330000	1	1	1	1	3060
431950	1	1	1	1	3060
247000	1	1	2	1	3060
140000	1	1	1	1	3060
37000	2	6	1	1	3060
250000	1	3	1	1	3060
137000	1	1	2	1	3060
260730	1	1	1	1	3060
688000	1	9	1	1	3060
688000	1	1	2	1	3060
237000	1	1	1	1	3060
190000	1	1	1	1	3060
181500	1	1	1	1	3060
348400	1	1	1	1	3060
593000	1	1	1	1	3060
593000	1	1	2	1	3060
62200	1	1	1	1	3060
381000	1	1	1	1	3060
223000	1	1	1	1	3060
551000	2	6	2	1	3060
36260	1	1	2	1	3060
179900	1	1	1	1	3060
100400	1	1	2	1	3060
230300	1	1	2	1	3060
331000	1	1	1	1	3060
308000	1	1	1	1	3060
128000	1	1	2	1	3060
410000	1	1	2	1	3060
305200	1	1	2	1	3060
125000	2	6	2	1	3060
66000	1	2	1	1	3060
110000	2	1	1	1	3060
545000	1	1	2	1	3060
545000	1	1	1	1	3060
407300	1	6	1	1	3060
407300	1	6	2	1	3060
403000	1	6	1	1	3060
289000	2	1	2	1	3060
244500	1	6	2	1	3060
539000	1	1	2	1	3060
150280	2	6	2	1	3060
269000	1	6	2	1	3060
63000	1	1	1	24	3060
49000	2	1	1	1	3060
364500	1	1	1	1	3060
364500	1	1	2	1	3060
504000	2	2	2	1	3060
40000	2	6	1	1	3060
420100	1	1	2	1	3060
232550	1	1	2	1	3060
204800	2	6	1	1	3060
384600	1	1	1	1	3060
116000	1	1	1	1	3060
79000	1	1	1	1	3060
415200	1	1	1	1	3060
86400	1	1	1	1	3060
500200	2	1	1	23	3060
504000	1	1	1	1	3060
158000	2	6	1	1	3060
637000	2	1	1	1	3060
114000	2	1	1	1	3060
169100	1	1	1	1	3060
286000	1	1	1	1	3060
248500	1	1	2	1	3060
380000	2	6	1	1	3060
270000	1	1	1	1	3060
270000	1	1	2	1	3060
495900	1	1	1	1	3060
435000	1	1	2	1	3060
207700	1	1	2	1	3060
336000	1	1	1	1	3060
269000	1	1	1	1	3060
362800	2	6	1	1	3060
